Pitch Perfect,Romance
Neighbors 2: Sorority Rising,
The Exception,
Man of Steel,Fantasy
The Choice,
Ice Age: Collision Course,Comedy
The Devil Wears Prada,
The Infiltrator,Drama
There Will Be Blood,
The Equalizer,Thriller
Lone Survivor,Drama
The Cabin in the Woods,
The House Bunny,
She's Out of My League,
Inherent Vice,Drama
Alice Through the Looking Glass,Fantasy
Vincent N Roxxy,Thriller
The Fast and the Furious: Tokyo Drift,Thriller
How to Be Single,
The Blind Side,Sport
La vie d'Adèle,
The Babadook,
The Hobbit: The Battle of the Five Armies,
Harry Potter and the Order of the Phoenix,Fantasy
Snowpiercer,Sci-Fi
The 5th Wave,Sci-Fi
The Stakelander,
The Visit,Thriller
Fast Five,Thriller
Step Up,Music
Lovesong,
RocknRolla,Thriller
In Time,Thriller
The Social Network,
The Last Witch Hunter,Fantasy
Victor Frankenstein,Sci-Fi
A Street Cat Named Bob,Drama
Green Room,Thriller
Blackhat,Mystery
Storks,Comedy
American Sniper,Drama
Dallas Buyers Club,
Lincoln,History
Rush,Drama
Before I Wake,Horror
Silver Linings Playbook,Romance
Tracktown,
The Fault in Our Stars,
Blended,
Fast & Furious,Thriller
Looper,Drama
White House Down,Thriller
Pete's Dragon,Fantasy
Spider-Man 3,
The Three Musketeers,Romance
Stardust,Fantasy
American Hustle,
Jennifer's Body,
Midnight in Paris,Romance
Lady Macbeth,
Joy,
The Dressmaker,
Café Society,Romance
Insurgent,Thriller
Seventh Son,Fantasy
Demain tout commence,
The Theory of Everything,Romance
This Is the End,
About Time,Fantasy
Step Brothers,
Clown,
Star Trek Into Darkness,Sci-Fi
Zombieland,Horror
Hail,Mystery
Slumdog Millionaire,
The Twilight Saga: Breaking Dawn - Part 2,Fantasy
American Wrestler: The Wizard,
The Amazing Spider-Man,
Ben-Hur,Drama
Sleight,Sci-Fi
The Maze Runner,Sci-Fi
Criminal,Drama
Wanted,Fantasy
Florence Foster Jenkins,Drama
Collide,Thriller
Black Mass,Drama
Creed,
Swiss Army Man,Drama
The Expendables 3,Thriller
What We Do in the Shadows,Horror
Southpaw,
Hush,
Bridge of Spies,Thriller
The Lego Movie,Adventure
Everest,Drama
Pixels,Family
Robin Hood,Drama
The Wolverine,Sci-Fi
John Carter,Sci-Fi
Keanu,
The Gunman,Drama
Steve Jobs,
Whisky Galore,
Grown Ups 2,
The Age of Adaline,Romance
The Incredible Hulk,Sci-Fi
Couples Retreat,
Absolutely Anything,
Magic Mike,
Minions,Adventure
The Black Room,
Bronson,Crime
Despicable Me,Comedy
The Best of Me,
The Invitation,Thriller
Zero Dark Thirty,Thriller
Tangled,Comedy
The Hunger Games: Mockingjay - Part 2,Sci-Fi
Vacation,
Taken,
Pitch Perfect 2,
Monsters University,Comedy
Elle,Thriller
Mechanic: Resurrection,Crime
Tusk,Horror
The Headhunter's Calling,
Atonement,Romance
Harry Potter and the Deathly Hallows: Part 1,Fantasy
Shame,
Hanna,Thriller
The Babysitters,
Pride and Prejudice and Zombies,Romance
300: Rise of an Empire,Fantasy
London Has Fallen,Drama
The Curious Case of Benjamin Button,Romance
Sin City: A Dame to Kill For,Thriller
The Bourne Ultimatum,Thriller
Srpski film,Thriller
The Purge: Election Year,Sci-Fi
3 Idiots,
Zoolander 2,
World War Z,Horror
Mission: Impossible - Ghost Protocol,Thriller
Let Me Make You a Martyr,Drama
Filth,Drama
The Longest Ride,
The imposible,
Kick-Ass 2,Crime
Folk Hero & Funny Guy,
Oz the Great and Powerful,Fantasy
Brooklyn,
Coraline,Fantasy
Blue Valentine,
The Thinning,
Silent Hill,Mystery
Dredd,
Hunt for the Wilderpeople,Drama
Big Hero 6,Adventure
Carrie,
Iron Man 2,Sci-Fi
Demolition,
Pandorum,Mystery
Olympus Has Fallen,
I Am Number Four,Sci-Fi
Jagten,
The Proposal,Romance
Get Hard,
Just Go with It,
Revolutionary Road,
The Town,Thriller
The Boy,Thriller
Denial,
Predestination,Sci-Fi
Goosebumps,Family
Sherlock Holmes: A Game of Shadows,Crime
Salt,Mystery
Enemy,
District 9,Thriller
The Other Guys,Crime
American Gangster,Drama
Marie Antoinette,History
2012,Sci-Fi
Harry Potter and the Half-Blood Prince,Fantasy
Argo,History
Eddie the Eagle,Drama
The Lives of Others,
Pet,
Paint It Black,
Macbeth,
Forgetting Sarah Marshall,Romance
The Giver,Sci-Fi
Triple 9,Drama
Perfetti sconosciuti,
Angry Birds,Adventure
Moonrise Kingdom,Drama
Hairspray,Family
Safe Haven,Thriller
Focus,Drama
Ratatouille,Family
Stake Land,Sci-Fi
The Book of Eli,Drama
Cloverfield,Sci-Fi
Point Break,Sport
Under the Skin,Sci-Fi
I Am Legend,Sci-Fi
Men in Black 3,Comedy
Super 8,Thriller
Law Abiding Citizen,Thriller
Up,Comedy
Maze Runner: The Scorch Trials,Thriller
Carol,
Imperium,Thriller
Youth,Music
Mr. Nobody,Romance
City of Tiny Lights,Thriller
Savages,Thriller
(500) Days of Summer,Romance
Movie 43,
Gravity,Thriller
The Boy in the Striped Pyjamas,
Shooter,Drama
The Happening,
Bone Tomahawk,Horror
Magic Mike XXL,Music
Easy A,Romance
Exodus: Gods and Kings,Drama
Chappie,Drama
The Hobbit: The Desolation of Smaug,
Half of a Yellow Sun,
Anthropoid,Thriller
The Counselor,Thriller
Viking,History
Whiskey Tango Foxtrot,Drama
Trust,Thriller
Birth of the Dragon,Drama
Elysium,Sci-Fi
The Green Inferno,
Godzilla,Sci-Fi
The Bourne Legacy,Mystery
A Good Year,Romance
Friend Request,
Deja Vu,Thriller
Lucy,Thriller
A Quiet Passion,
Need for Speed,Drama
Jack Reacher,Mystery
The Do-Over,Comedy
True Crimes,Thriller
American Pastoral,
The Ghost Writer,
Limitless,Thriller
Spectral,Sci-Fi
P.S. I Love You,
Zipper,
Midnight Special,Sci-Fi
Don't Think Twice,
Alice in Wonderland,Fantasy
Chuck,Sport
I,
The Break-Up,Romance
Loving,Romance
Fantastic Four,Sci-Fi
The Survivalist,Thriller
Colonia,Thriller
The Boy Next Door,
The Gift,
Dracula Untold,Fantasy
In the Heart of the Sea,Biography
Idiocracy,Sci-Fi
The Expendables,Thriller
Evil Dead,
Sinister,
Wreck-It Ralph,Comedy
Snow White and the Huntsman,Drama
Pan,Fantasy
Transformers: Dark of the Moon,Sci-Fi
Juno,
A Hologram for the King,
Money Monster,Thriller
The Other Woman,
Enchanted,Family
The Intern,
Little Miss Sunshine,
Bleed for This,Sport
Clash of the Titans,Fantasy
The Finest Hours,History
Tron,Sci-Fi
The Hunger Games: Catching Fire,Mystery
All Good Things,Mystery
Kickboxer: Vengeance,
The Last Airbender,Family
Sex Tape,
What to Expect When You're Expecting,Romance
Moneyball,Sport
Ghost Rider,Thriller
Unbroken,Sport
Immortals,Fantasy
Sunshine,Thriller
Brave,Comedy
Män som hatar kvinnor,Thriller
Adoration,
The Drop,Mystery
She's the Man,Sport
Daddy's Home,
Let Me In,Mystery
Never Back Down,Sport
Grimsby,Comedy
Moon,Sci-Fi
Megamind,Comedy
Gangster Squad,Drama
Blood Father,Drama
He's Just Not That Into You,Romance
Kung Fu Panda 3,Adventure
The Rise of the Krays,
Handsome Devil,
Winter's Bone,
Horrible Bosses,
Mommy,
Hellboy II: The Golden Army,Fantasy
Beautiful Creatures,Romance
Toni Erdmann,
The Lovely Bones,Thriller
The Assassination of Jesse James by the Coward Robert Ford,Drama
Don Jon,Romance
Bastille Day,Drama
2307: Winter's Dream,
Free State of Jones,Drama
Mr. Right,Romance
The Secret Life of Walter Mitty,Drama
Dope,Drama
Underworld Awakening,Horror
Antichrist,
Friday the 13th,
Taken 3,
Total Recall,Mystery
X-Men: The Last Stand,Fantasy
The Escort,Romance
The Whole Truth,Mystery
Night at the Museum: Secret of the Tomb,Family
Love & Other Drugs,Romance
The Interview,
The Host,Horror
Megan Is Missing,Thriller
WALL·E,Family
Knocked Up,
Source Code,Sci-Fi
Lawless,
Unfriended,Mystery
American Reunion,
The Pursuit of Happyness,
Relatos salvajes,Thriller
The Ridiculous 6,
Frantz,War
Viral,Sci-Fi
Gran Torino,
Burnt,
Tall Men,Thriller
Sleeping Beauty,
Vampire Academy,Fantasy
Sweeney Todd: The Demon Barber of Fleet Street,Musical
Solace,Mystery
Insidious,Thriller
Popstar: Never Stop Never Stopping,
The Levelling,
Public Enemies,Drama
Boyhood,
Teenage Mutant Ninja Turtles,Comedy
Eastern Promises,Mystery
The Daughter,
Pineapple Express,Crime
The First Time,Romance
Gone Baby Gone,Mystery
The Heat,Crime
L'avenir,
Anna Karenina,
Regression,Mystery
Ted 2,Romance
Pain & Gain,Drama
Blood Diamond,Thriller
Devil's Knot,Drama
Child 44,Thriller
The Hurt Locker,Thriller
Green Lantern,Sci-Fi
War on Everyone,
The Mist,
Escape Plan,Mystery
Love,Romance
The DUFF,
The Age of Shadows,Thriller
The Hunger Games: Mockingjay - Part 1,Sci-Fi
We Need to Talk About Kevin,Thriller
Love & Friendship,Romance
The Mortal Instruments: City of Bones,Horror
Seven Pounds,
The King's Speech,
Hunger,
Jumper,Sci-Fi
Toy Story 3,Comedy
Tinker Tailor Soldier Spy,Thriller
Resident Evil: Retribution,Sci-Fi
Dear Zindagi,
Genius,
Pompeii,Drama
Life of Pi,Fantasy
Hachi: A Dog's Tale,
10 Years,Romance
I Origins,Sci-Fi
Live Free or Die Hard,Thriller
The Matchbreaker,
Funny Games,Horror
Ted,
RED,Crime
Australia,Romance
Faster,Drama
The Neighbor,Thriller
The Adjustment Bureau,Thriller
The Hollars,Romance
The Judge,
Closed Circuit,Mystery
Transformers: Revenge of the Fallen,Sci-Fi
La tortue rouge,
The Book of Life,Comedy
Incendies,War
The Heartbreak Kid,
Happy Feet,Family
Entourage,
The Strangers,Thriller
Noah,Drama
Neighbors,
Nymphomaniac: Vol. II,
Wild,Drama
Grown Ups,
Blair Witch,
The Karate Kid,Family
Dark Shadows,Horror
Friends with Benefits,
The Illusionist,Romance
The A-Team,Comedy
The Guest,
The Internship,
Paul,Sci-Fi
This Beautiful Fantastic,Fantasy
The Da Vinci Code,
Mr. Church,
Hugo,Family
The Blackcoat's Daughter,
Body of Lies,Romance
Knight of Cups,
The Mummy: Tomb of the Dragon Emperor,Fantasy
The Boss,
Hands of Stone,Drama
El secreto de sus ojos,Romance
True Grit,Western
We Are Your Friends,Romance
A Million Ways to Die in the West,Western
Only for One Night,
Rules Don't Apply,Romance
Ouija: Origin of Evil,
Percy Jackson: Sea of Monsters,Fantasy
Fracture,Mystery
Oculus,
In Bruges,Drama
This Means War,Romance
Lída Baarová,History
The Road,
Lavender,
Deuces,
Conan the Barbarian,Fantasy
The Fighter,Drama
August Rush,
Chef,
Eye in the Sky,War
Eagle Eye,Thriller
The Purge,Thriller
PK,Romance
Ender's Game,
Indiana Jones and the Kingdom of the Crystal Skull,Fantasy
Paper Towns,Romance
High-Rise,
Quantum of Solace,Thriller
The Assignment,Thriller
How to Train Your Dragon,Adventure
Lady in the Water,Mystery
The Fountain,
Cars 2,Comedy
31,
Final Girl,
Chalk It Up,
The Man Who Knew Infinity,
Unknown,Thriller
Self/less,Sci-Fi
Mr. Brooks,Thriller
Tramps,
Before We Go,Romance
Captain Phillips,Thriller
The Secret Scripture,
Max Steel,Family
Hotel Transylvania 2,Family
Hancock,Drama
Sisters,
The Family,Thriller
Zack and Miri Make a Porno,
Ma vie de Courgette,Drama
Man on a Ledge,Thriller
No Strings Attached,
Rescue Dawn,Drama
Despicable Me 2,Comedy
A Walk Among the Tombstones,Mystery
The World's End,Sci-Fi
Yoga Hosers,Horror
Seven Psychopaths,
Beowulf,Adventure
Jack Ryan: Shadow Recruit,Thriller
1408,
The Gambler,Thriller
Prince of Persia: The Sands of Time,Fantasy
The Spectacular Now,Romance
A United Kingdom,Romance
USS Indianapolis: Men of Courage,History
Turbo Kid,Comedy
Mama,
Orphan,Thriller
To Rome with Love,
Fantastic Mr. Fox,Comedy
Inside Man,Mystery
I.T.,Mystery
127 Hours,Drama
Annabelle,Thriller
Wolves at the Door,
Suite Française,War
The Imaginarium of Doctor Parnassus,Mystery
G.I. Joe: The Rise of Cobra,Sci-Fi
Christine,
Man Down,
Crawlspace,
Shut In,Thriller
The Warriors Gate,Fantasy
Grindhouse,Thriller
Disaster Movie,
Rocky Balboa,
Diary of a Wimpy Kid: Dog Days,
Jane Eyre,
Fool's Gold,Comedy
The Dictator,
The Loft,Thriller
Bacalaureat,
You Don't Mess with the Zohan,
Exposed,Mystery
Maudie,Romance
Horrible Bosses 2,
A Bigger Splash,
Melancholia,
The Princess and the Frog,Comedy
Unstoppable,
Flight,
Home,Comedy
La migliore offerta,Mystery
Mean Dreams,
42,Sport
21,Thriller
Begin Again,
Out of the Furnace,Thriller
Vicky Cristina Barcelona,
Kung Fu Panda,Adventure
Barbershop: The Next Cut,
Terminator Salvation,Drama
Freedom Writers,Drama
The Hills Have Eyes,
Changeling,Mystery
Remember Me,
Koe no katachi,Romance
Alexander and the Terrible, Very Bad Day
Locke,
The 9th Life of Louis Drax,
Horns,Horror
Indignation,
The Stanford Prison Experiment,History
Diary of a Wimpy Kid: Rodrick Rules,
Mission: Impossible III,Thriller
En man som heter Ove,
Dragonball Evolution,Fantasy
Red Dawn,
One Day,
Life as We Know It,Romance
28 Weeks Later,Sci-Fi
Warm Bodies,Romance
Blue Jasmine,
G.I. Joe: Retaliation,Sci-Fi
Wrath of the Titans,Fantasy
Shin Gojira,Drama
Saving Mr. Banks,Drama
Transcendence,Romance
Rio,Comedy
Equals,Sci-Fi
Babel,
The Tree of Life,
The Lucky One,
Piranha 3D,Thriller
50/50,Romance
The Intent,
This Is 40,
Real Steel,Family
Sex and the City,Romance
Rambo,War
Planet Terror,Horror
Concussion,Sport
The Fall,Drama
The Ugly Truth,
Bride Wars,
Sleeping with Other People,Romance
Snakes on a Plane,Crime
What If,
How to Train Your Dragon 2,Adventure
RoboCop,Sci-Fi
In Dubious Battle,
Hello,Drama
Ocean's Thirteen,
Slither,Sci-Fi
Contagion,
Il racconto dei racconti - Tale of Tales,Horror
I Am the Pretty Thing That Lives in the House,
Bridge to Terabithia,Family
Coherence,Thriller
Notorious,Drama
Goksung,Horror
The Expendables 2,Thriller
The Girl Next Door,Horror
Perfume: The Story of a Murderer,Fantasy
The Golden Compass,Fantasy
Centurion,Drama
Scouts Guide to the Zombie Apocalypse,Horror
17 Again,Family
No Escape,
Superman Returns,Sci-Fi
The Twilight Saga: Breaking Dawn - Part 1,Fantasy
Precious,
The Sea of Trees,
Good Kids,
The Master,
Footloose,Music
If I Stay,Music
The Ticket,
Detour,
The Love Witch,
Talladega Nights: The Ballad of Ricky Bobby,Sport
The Human Centipede (First Sequence),
Super,
The Siege of Jadotville,Thriller
Up in the Air,
The Midnight Meat Train,
The Twilight Saga: Eclipse,Fantasy
Transpecos,
What's Your Number?,
Riddick,Thriller
Triangle,Thriller
The Butler,
King Cobra,
After Earth,Sci-Fi
Kicks,
Me and Earl and the Dying Girl,
The Descendants,
Sex and the City 2,Romance
The Kings of Summer,Drama
Death Race,Thriller
That Awkward Moment,
Legion,Horror
End of Watch,Thriller
3 Days to Kill,Thriller
Lucky Number Slevin,Mystery
Trance,Mystery
Into the Forest,Thriller
The Other Boleyn Girl,History
I Spit on Your Grave,Thriller
Custody,
Inland Empire,Thriller
L'odyssée,
The Walk,Crime
Wrecker,Thriller
The Lone Ranger,Western
Texas Chainsaw 3D,
Disturbia,Thriller
Rock of Ages,Musical
Scream 4,
Queen of Katwe,Sport
My Big Fat Greek Wedding 2,Romance
Dark Places,Thriller
Amateur Night,
It's Only the End of the World,
The Skin I Live In,
Miracles from Heaven,Family
Annie,Family
Across the Universe,Musical
Let's Be Cops,
Max,
Your Highness,Fantasy
Final Destination 5,
Endless Love,
Martyrs,
Selma,History
Underworld: Rise of the Lycans,Fantasy
Taare Zameen Par,Music
Take Me Home Tonight,Romance
Resident Evil: Afterlife,Horror
Project X,
Secret in Their Eyes,Mystery
Hostel: Part II,
Step Up 2: The Streets,Romance
Search Party,
Nine Lives,Fantasy
