t_const,season_num,episode_num
tt0241383,3,6
tt0241383,6,87
tt0241383,5,117
tt0241383,3,56
tt0241383,5,16
tt0241383,4,47
tt0241383,5,153
tt0241383,5,221
tt0241383,6,40
tt0241383,7,105
tt0241383,2,77
tt0241383,6,140
tt0241383,3,25
tt0241383,2,73
tt0241383,6,120
tt0241383,3,15
tt0241383,2,6
tt0241383,6,45
tt0241383,2,84
tt0241383,6,66
tt0241383,6,100
tt0241383,5,209
tt0241383,6,75
tt0241383,6,64
tt0241383,3,10
tt0241383,6,71
tt0241383,5,157
tt0241383,6,51
tt0241383,6,62
tt0241383,5,146
tt0241383,7,32
tt0241383,6,12
tt0241383,2,95
tt0241383,6,76
tt0241383,6,108
tt0241383,2,105
tt0241383,6,10
tt0241383,6,134
tt0241383,5,73
tt0241383,6,89
tt0241383,7,94
tt0241383,5,68
tt0241383,1,6
tt0241383,5,152
tt0241383,2,75
tt0241383,3,109
tt0241383,7,115
tt0241383,6,81
tt0241383,7,24
tt0241383,4,2
tt0241383,2,26
tt0241383,6,16
tt0241383,6,60
tt0241383,5,120
tt0241383,6,48
tt0241383,6,77
tt0241383,3,88
tt0241383,6,141
tt0241383,5,21
tt0241383,5,75
tt0241383,4,51
tt0241383,2,42
tt0241383,3,64
tt0241383,6,4
tt0241383,2,87
tt0241383,5,190
tt0241383,3,22
tt0241383,6,111
tt0241383,3,9
tt0241383,6,31
tt0241383,5,228
tt0241383,5,100
tt0241383,7,38
tt0241383,6,20
tt0241383,1,9
tt0241383,5,103
tt0241383,2,15
tt0241383,5,229
tt0241383,1,39
tt0241383,2,63
tt0241383,6,3
tt0241383,5,149
tt0241383,6,13
tt0241383,1,23
tt0241383,5,23
tt0241383,1,11
tt0241383,2,19
tt0241383,7,101
tt0241383,7,28
tt0241383,2,2
tt0241383,5,196
tt0241383,1,13
tt0241383,6,109
tt0241383,4,42
tt0241383,3,94
tt0241383,7,36
tt0241383,5,219
tt0241383,2,34
tt0241383,1,24
tt0241383,7,18
tt0241383,2,96
tt0241383,6,152
tt0241383,6,137
tt0241383,6,181
tt0241383,3,90
tt0241383,3,65
tt0241383,6,145
tt0241383,6,85
tt0241383,6,143
tt0241383,1,35
tt0241383,7,6
tt0241383,5,105
tt0241383,7,119
tt0241383,5,158
tt0241383,7,110
tt0241383,6,183
tt0241383,7,7
tt0241383,5,193
tt0241383,6,162
tt0241383,6,114
tt0241383,6,178
tt0241383,3,55
tt0241383,3,126
tt0241383,3,89
tt0241383,6,21
tt0241383,3,29
tt0241383,5,200
tt0241383,4,29
tt0241383,5,216
tt0241383,3,93
tt0241383,2,108
tt0241383,2,81
tt0241383,5,116
tt0241383,6,124
tt0241383,6,44
tt0241383,3,84
tt0241383,6,7
tt0241383,6,169
tt0241383,5,192
tt0241383,7,158
tt0241383,5,32
tt0241383,3,17
tt0241383,5,110
tt0241383,5,191
tt0241383,4,60
tt0241383,2,46
tt0241383,7,8
tt0241383,5,226
tt0241383,7,21
tt0241383,5,140
tt0241383,5,197
tt0241383,6,104
tt0241383,5,136
tt0241383,6,171
tt0241383,5,148
tt0241383,3,77
tt0241383,7,102
tt0241383,5,201
tt0241383,7,116
tt0241383,7,117
tt0241383,3,97
tt0241383,5,164
tt0241383,6,54
tt0241383,7,26
tt0241383,5,185
tt0241383,7,41
tt0241383,6,164
tt0241383,6,136
tt0241383,7,17
tt0241383,7,31
tt0241383,5,156
tt0241383,5,150
tt0241383,6,118
tt0241383,5,182
tt0241383,1,10
tt0241383,3,103
tt0241383,6,9
tt0241383,2,98
tt0241383,6,153
tt0241383,6,156
tt0241383,2,82
tt0241383,2,106
tt0241383,5,111
tt0241383,4,33
tt0241383,7,112
tt0241383,7,16
tt0241383,2,60
tt0241383,6,78
tt0241383,6,6
tt0241383,5,139
tt0241383,2,24
tt0241383,6,68
tt0241383,3,66
tt0241383,6,32
tt0241383,4,52
tt0241383,5,130
tt0241383,3,69
tt0241383,5,102
tt0241383,1,41
tt0241383,5,10
tt0241383,5,108
tt0241383,6,28
tt0241383,5,61
tt0241383,7,35
tt0241383,3,3
tt0241383,3,37
tt0241383,7,52
tt0241383,7,113
tt0241383,4,50
tt0241383,3,123
tt0241383,7,55
tt0241383,6,139
tt0241383,5,133
tt0241383,6,126
tt0241383,7,10
tt0241383,7,33
tt0241383,2,116
tt0241383,5,3
tt0241383,5,224
tt0241383,2,3
tt0241383,5,161
tt0241383,1,32
tt0241383,5,206
tt0241383,5,207
tt0241383,3,114
tt0241383,6,1
tt0241383,6,88
tt0241383,6,84
tt0241383,5,145
tt0241383,1,19
tt0241383,6,176
tt0241383,7,12
tt0241383,2,102
tt0241383,5,95
tt0241383,5,162
tt0241383,3,32
tt0241383,6,94
tt0241383,7,11
tt0241383,6,149
tt0241383,6,65
tt0241383,6,150
tt0241383,6,121
tt0241383,6,72
tt0241383,7,114
tt0241383,6,110
tt0241383,5,180
tt0241383,6,56
tt0241383,6,184
tt0241383,5,155
tt0241383,7,23
tt0241383,5,99
tt0241383,7,97
tt0241383,3,86
tt0241383,2,51
tt0241383,6,46
tt0241383,6,175
tt0241383,1,28
tt0241383,2,83
tt0241383,2,110
tt0241383,6,180
tt0072493,1,7
tt0072493,1,12
tt0072493,1,10
tt0072493,1,5
tt0072493,1,2
tt0072493,1,13
tt0072493,1,8
tt0072493,1,0
tt0072493,1,1
tt0072493,1,3
tt0072493,1,11
tt0056752,1,61
tt0056752,1,62
tt0056752,1,64
tt0056752,1,65
tt0056752,NULL,NULL
tt0315662,1,1
tt0313984,1,5
tt0313984,2,11
tt0423642,1,9
tt0075495,1,3
tt0075495,1,4
tt0075495,1,1
tt0075495,1,5
tt0075495,1,2
tt0075495,1,6
tt0186742,1,6
tt0186742,1,11
tt0186742,1,8
tt0186742,1,13
tt0186742,1,9
tt0186742,1,1
tt0186742,1,4
tt0186742,1,12
tt0186742,1,7
tt0369099,1,1
tt0369099,1,2
tt0369099,1,4
tt0369099,1,5
tt0369099,1,6
tt0369099,1,7
tt0369099,1,8
tt0262158,1,1
tt0243697,1,1
tt0243697,1,2
tt0281434,1,13
tt0281434,1,1
tt0281434,1,10
tt0281434,1,6
tt0159864,NULL,NULL
tt0159864,1,5
tt0159864,NULL,NULL
tt0159864,1,1
tt0275127,1,8
tt0092342,1,1
tt0092342,1,10
tt0092342,1,11
tt0092342,1,12
tt0092342,1,13
tt0092342,1,14
tt0092342,1,15
tt0092342,1,17
tt0092342,1,2
tt0092342,1,3
tt0092342,1,4
tt0092342,1,5
tt0092342,1,9
tt0092342,1,6
tt0092342,1,8
tt0489419,1,3
tt0489419,1,5
tt0489419,1,1
tt0489419,1,7
tt0489419,1,6
tt0489419,1,8
tt0489419,1,2
tt0489419,1,4
tt0489419,1,10
tt0489419,1,9
tt0096568,1,3
tt0171992,1,4
tt0171992,1,1
tt0171992,4,1
tt0171992,4,3
tt0171992,5,4
tt0171992,5,5
tt0171992,2,1
tt0171992,2,4
tt0171992,4,7
tt0171992,5,3
tt0171992,4,5
tt0171992,3,1
tt0171992,5,2
tt0171992,5,1
tt0171992,2,3
tt0171992,1,6
tt0171992,2,2
tt0171992,1,5
tt0171992,4,8
tt0171992,4,4
tt0171992,4,2
tt0171992,4,6
tt0171992,1,3
tt0171992,1,2
tt0171992,1,7
tt0443369,1,32
tt0443369,1,33
tt0086694,1,6
tt0086694,1,3
tt0086694,1,10
tt0086694,1,1
tt0086694,1,5
tt0086694,1,4
tt0086694,1,7
tt0086694,1,9
tt0086694,1,2
tt0086694,1,8
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0461623,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0387732,NULL,NULL
tt0375303,NULL,NULL
tt0375303,NULL,NULL
tt0375303,NULL,NULL
tt0375303,NULL,NULL
tt0375303,NULL,NULL
tt0375303,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0316977,NULL,NULL
tt0384730,NULL,NULL
tt0070985,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0300752,NULL,NULL
tt0244339,1,8
tt0178132,2,3
tt0178132,2,15
tt0178132,2,5
tt0178132,2,4
tt0178132,2,2
tt0178132,2,12
tt0178132,2,7
tt0178132,2,11
tt0178132,2,16
tt0178132,2,1
tt0178132,2,10
tt0178132,2,9
tt0178132,2,8
tt0178132,2,13
tt0178132,2,14
tt0178132,2,6
tt0178132,3,1
tt0178132,3,7
tt0178132,3,9
tt0178132,3,10
tt0178132,3,5
tt0178132,3,14
tt0178132,3,11
tt0178132,3,16
tt0178132,3,2
tt0178132,3,8
tt0178132,3,15
tt0178132,3,12
tt0178132,3,6
tt0178132,3,3
tt0178132,3,4
tt0178132,3,13
tt0178132,4,1
tt0178132,4,7
tt0178132,4,21
tt0178132,4,4
tt0178132,4,23
tt0178132,4,2
tt0178132,4,12
tt0178132,4,16
tt0178132,4,5
tt0178132,4,11
tt0178132,4,8
tt0178132,4,18
tt0178132,4,19
tt0178132,4,13
tt0178132,4,10
tt0178132,4,14
tt0178132,4,20
tt0178132,4,9
tt0178132,4,17
tt0178132,4,3
tt0178132,4,15
tt0178132,4,6
tt0178132,4,24
tt0178132,4,22
tt0178132,5,3
tt0178132,1,14
tt0178132,1,4
tt0178132,1,13
tt0178132,1,3
tt0178132,1,15
tt0178132,1,8
tt0178132,1,10
tt0178132,1,9
tt0178132,1,11
tt0178132,1,16
tt0178132,1,7
tt0178132,1,5
tt0178132,1,1
tt0178132,1,12
tt0178132,1,2
tt0068066,1,3
tt0068066,1,4
tt0068066,1,6
tt0068066,1,8
tt0181213,1,6
tt0341741,1,6
tt0341741,1,19
tt0341741,1,2
tt0341741,1,16
tt0341741,1,8
tt0341741,1,14
tt0341741,1,20
tt0341741,1,1
tt0341741,1,4
tt0341741,1,9
tt0341741,1,11
tt0341741,1,3
tt0341741,1,24
tt0341741,1,26
tt0341741,1,21
tt0341741,1,18
tt0341741,1,22
tt0341741,1,15
tt0341741,1,13
tt0341741,1,5
tt0341741,1,10
tt0341741,1,25
tt0055668,1,4
tt0055668,1,13
tt0055668,1,18
tt0055668,1,12
tt0055668,1,11
tt0055668,1,15
tt0055668,1,16
tt0055668,1,7
tt0055668,1,14
tt0055668,1,3
tt0055668,1,1
tt0055668,1,9
tt0247864,1,1
tt0247864,1,2
tt0247864,1,3
tt0108748,1,10
tt0108748,1,11
tt0108748,1,6
tt0108748,1,8
tt0159866,1,1
tt0293105,NULL,NULL
tt0215405,1,3
tt0215405,1,4
tt0182572,NULL,NULL
tt0085007,3,1
tt0085007,5,5
tt0327279,NULL,NULL
tt0327279,NULL,NULL
tt0046594,1,8
tt0062557,NULL,NULL
tt0062557,NULL,NULL
tt0149447,2,4
tt0051267,2,4
tt0051267,2,23
tt0051267,2,3
tt0051267,2,22
tt0051267,6,12
tt0051267,4,15
tt0051267,1,14
tt0051267,1,36
tt0051267,4,8
tt0051267,2,10
tt0051267,8,21
tt0051267,4,19
tt0051267,1,28
tt0051267,3,25
tt0051267,5,22
tt0051267,5,33
tt0051267,8,3
tt0051267,1,24
tt0051267,8,27
tt0051267,8,20
tt0051267,1,8
tt0051267,8,6
tt0051267,8,18
tt0051267,8,7
tt0051267,1,31
tt0051267,3,3
tt0051267,1,21
tt0051267,7,13
tt0051267,1,9
tt0051267,6,16
tt0051267,2,9
tt0051267,8,5
tt0051267,2,6
tt0051267,1,10
tt0051267,7,26
tt0051267,1,20
tt0051267,8,16
tt0051267,8,23
tt0051267,1,18
tt0051267,2,11
tt0051267,1,19
tt0051267,1,16
tt0051267,7,18
tt0051267,2,19
tt0051267,5,16
tt0051267,6,29
tt0051267,1,22
tt0051267,2,15
tt0051267,1,26
tt0051267,2,33
tt0051267,1,15
tt0051267,3,38
tt0051267,5,5
tt0051267,3,35
tt0051267,1,34
tt0051267,6,14
tt0051267,4,4
tt0051267,5,2
tt0051267,3,30
tt0051267,5,6
tt0051267,6,31
tt0051267,8,17
tt0051267,8,15
tt0051267,3,9
tt0051267,8,24
tt0051267,1,17
tt0051267,2,8
tt0051267,7,22
tt0051267,7,15
tt0051267,1,37
tt0051267,7,1
tt0051267,7,16
tt0051267,7,19
tt0051267,1,2
tt0051267,2,27
tt0051267,2,28
tt0051267,5,23
tt0051267,7,12
tt0051267,8,12
tt0051267,5,8
tt0051267,7,8
tt0051267,2,2
tt0051267,8,13
tt0051267,3,14
tt0051267,7,11
tt0051267,6,24
tt0051267,2,1
tt0051267,1,11
tt0051267,1,12
tt0051267,8,10
tt0051267,2,16
tt0051267,1,13
tt0051267,7,5
tt0051267,2,24
tt0051267,2,26
tt0051267,2,5
tt0051267,2,21
tt0051267,1,27
tt0051267,1,5
tt0051267,1,6
tt0051267,2,20
tt0051267,3,22
tt0051267,2,25
tt0051267,7,23
tt0051267,8,11
tt0051267,1,32
tt0051267,1,30
tt0051267,1,3
tt0051267,2,14
tt0051267,1,25
tt0051267,3,15
tt0051267,3,4
tt0051267,1,4
tt0051267,7,28
tt0051267,3,2
tt0051267,2,7
tt0051267,5,19
tt0051267,2,18
tt0051267,1,29
tt0051267,1,23
tt0051267,8,22
tt0051267,7,29
tt0051267,2,17
tt0051267,7,24
tt0051267,1,33
tt0051267,7,27
tt0051267,4,25
tt0051267,7,21
tt0051267,1,7
tt0051267,7,17
tt0051267,1,35
tt0051267,3,24
tt0051267,8,9
tt0051267,8,14
tt0051267,3,18
tt0051267,1,1
tt0051267,6,11
tt0051267,8,26
tt0051267,8,19
tt0051267,7,4
tt0051267,6,21
tt0051267,4,29
tt0051267,8,2
tt0167577,1,8
tt0167577,1,16
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,2,17
tt0167577,2,22
tt0167577,2,36
tt0167577,2,48
tt0167577,2,50
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0167577,NULL,NULL
tt0073985,1,8
tt0073985,1,0
tt0073985,1,3
tt0073985,1,13
tt0073985,2,3
tt0073985,2,5
tt0073985,3,1
tt0073985,3,7
tt0073985,3,14
tt0073985,4,3
tt0470646,1,1
tt0470646,1,2
tt0470646,1,3
tt0096569,2,24
tt0096569,2,17
tt0096569,2,13
tt0096569,2,7
tt0096569,2,16
tt0096569,1,23
tt0096569,2,3
tt0096569,1,15
tt0096569,1,8
tt0096569,1,24
tt0096569,2,4
tt0096569,2,5
tt0096569,2,25
tt0096569,3,13
tt0096569,4,9
tt0096569,2,1
tt0096569,4,7
tt0096569,4,4
tt0096569,4,3
tt0096569,3,2
tt0096569,3,3
tt0096569,2,6
tt0096569,1,13
tt0096569,1,19
tt0096569,2,23
tt0096569,3,8
tt0096569,4,20
tt0096569,3,15
tt0096569,3,20
tt0096569,1,12
tt0096569,3,19
tt0096569,1,26
tt0096569,1,14
tt0096569,3,17
tt0096569,3,4
tt0096569,4,15
tt0096569,3,6
tt0096569,4,19
tt0096569,4,17
tt0096569,3,14
tt0096569,1,10
tt0096569,2,9
tt0096569,4,8
tt0096569,2,11
tt0096569,2,22
tt0096569,4,18
tt0096569,2,8
tt0096569,3,9
tt0096569,4,13
tt0096569,1,9
tt0096569,3,21
tt0096569,3,5
tt0096569,2,21
tt0096569,1,25
tt0096569,1,2
tt0096569,1,5
tt0096569,3,16
tt0096569,2,15
tt0096569,1,11
tt0096569,1,17
tt0096569,1,20
tt0096569,1,7
tt0096569,1,22
tt0096569,3,18
tt0096569,3,7
tt0096569,1,21
tt0096569,4,11
tt0194606,2,1
tt0194606,1,4
tt0065290,1,3
tt0065290,2,5
tt0065290,3,10
tt0065290,3,7
tt0065290,3,8
tt0065290,3,1
tt0065290,2,7
tt0065290,3,9
tt0065290,1,2
tt0065290,3,6
tt0065290,1,12
tt0065290,3,2
tt0065290,2,9
tt0065290,2,2
tt0065290,2,4
tt0065290,1,5
tt0065290,2,13
tt0065290,1,6
tt0065290,3,3
tt0065290,3,12
tt0065290,1,9
tt0065290,1,13
tt0065290,1,11
tt0065290,1,7
tt0065290,2,10
tt0065290,2,11
tt0065290,2,6
tt0065290,2,3
tt0065290,3,11
tt0065290,2,12
tt0065290,1,1
tt0065290,1,8
tt0065290,2,8
tt0065290,1,4
tt0065290,1,10
tt0065290,3,4
tt0065290,3,5
tt0065290,2,1
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0435952,NULL,NULL
tt0108749,1,11
tt0108749,2,16
tt0108749,1,9
tt0108749,1,10
tt0108749,1,12
tt0108749,1,13
tt0108749,3,11
tt0108749,1,7
tt0108749,2,7
tt0108749,2,9
tt0108749,3,10
tt0108749,3,6
tt0108749,1,3
tt0108749,3,14
tt0108749,1,5
tt0108749,3,17
tt0108749,3,1
tt0108749,3,2
tt0108749,3,15
tt0108749,2,11
tt0108749,2,15
tt0108749,1,2
tt0108749,3,7
tt0108749,3,12
tt0108749,3,9
tt0108749,2,12
tt0108749,2,10
tt0108749,2,5
tt0108749,3,4
tt0108749,3,8
tt0108749,1,4
tt0108749,1,1
tt0108749,2,14
tt0108749,3,3
tt0108749,2,13
tt0108749,3,13
tt0108749,2,8
tt0108749,3,16
tt0108749,2,6
tt0108749,3,5
tt0108749,1,6
tt0235917,2,15
tt0235917,2,13
tt0235917,2,18
tt0235917,NULL,NULL
tt0235917,2,12
tt0235917,2,1
tt0062558,4,7
tt0062558,2,2
tt0062558,4,5
tt0062558,4,1
tt0062558,5,12
tt0062558,1,12
tt0062558,2,19
tt0062558,4,4
tt0062558,3,21
tt0062558,4,22
tt0062558,4,21
tt0062558,5,7
tt0062558,1,1
tt0062558,3,16
tt0062558,2,1
tt0062558,2,8
tt0062558,4,12
tt0062558,4,16
tt0062558,2,7
tt0062558,4,20
tt0062558,5,6
tt0062558,4,23
tt0062558,5,17
tt0062558,5,8
tt0062558,5,3
tt0062558,1,14
tt0062558,5,21
tt0062558,2,3
tt0062558,4,2
tt0062558,5,1
tt0062558,5,5
tt0062558,3,24
tt0062558,4,8
tt0062558,1,6
tt0062558,1,8
tt0062558,4,18
tt0062558,1,10
tt0062558,2,5
tt0062558,1,27
tt0062558,3,7
tt0062558,3,25
tt0062558,3,17
tt0062558,2,6
tt0062558,5,15
tt0062558,1,11
tt0062558,1,9
tt0062558,1,4
tt0062558,5,9
tt0062558,5,13
tt0062558,4,6
tt0062558,5,4
tt0062558,2,13
tt0062558,4,11
tt0062558,1,5
tt0062558,4,17
tt0062558,1,2
tt0062558,4,15
tt0062558,2,4
tt0062558,4,24
tt0062558,4,3
tt0062558,4,19
tt0062558,4,14
tt0062558,3,26
tt0086695,1,1
tt0086695,1,10
tt0086695,1,11
tt0086695,1,13
tt0086695,1,4
tt0086695,1,7
tt0086695,1,8
tt0449129,NULL,NULL
tt0449129,NULL,NULL
tt0449129,NULL,NULL
tt0439913,1,1
tt0439913,1,10
tt0439913,1,11
tt0439913,1,12
tt0439913,1,13
tt0439913,1,14
tt0439913,1,15
tt0439913,1,16
tt0439913,1,17
tt0439913,1,18
tt0439913,1,19
tt0439913,1,2
tt0439913,1,20
tt0439913,1,21
tt0439913,1,22
tt0439913,1,23
tt0439913,1,24
tt0439913,1,25
tt0439913,1,26
tt0439913,1,27
tt0439913,1,28
tt0439913,1,29
tt0439913,1,3
tt0439913,1,30
tt0439913,1,31
tt0439913,1,32
tt0439913,1,33
tt0439913,1,34
tt0439913,1,35
tt0439913,1,36
tt0439913,1,37
tt0439913,1,38
tt0439913,1,39
tt0439913,1,4
tt0439913,1,5
tt0439913,1,6
tt0439913,1,7
tt0439913,1,8
tt0439913,1,9
tt0169436,1,12
tt0169436,1,5
tt0169436,1,1
tt0169436,1,4
tt0169436,1,10
tt0169436,2,4
tt0169436,1,8
tt0169436,1,9
tt0169436,1,2
tt0169436,1,3
tt0169436,1,11
tt0169436,1,6
tt0169436,1,7
tt0341742,1,1
tt0341742,1,3
tt0341742,1,2
tt0167579,1,9
tt0167579,1,10
tt0167579,1,2
tt0167579,1,7
tt0167579,1,4
tt0167579,1,8
tt0167579,1,12
tt0167579,1,6
tt0167579,1,5
tt0167579,1,1
tt0167579,1,11
tt0167579,1,3
tt0170916,2,4
tt0170916,3,7
tt0170916,2,12
tt0170916,3,14
tt0170916,3,19
tt0170916,3,6
tt0170916,3,4
tt0170916,1,9
tt0170916,2,5
tt0170916,3,15
tt0170916,2,3
tt0170916,1,3
tt0170916,1,2
tt0170916,3,25
tt0170916,1,6
tt0170916,2,1
tt0170916,3,1
tt0170916,3,5
tt0170916,2,7
tt0170916,1,8
tt0170916,3,23
tt0170916,3,21
tt0170916,3,12
tt0170916,1,5
tt0170916,3,11
tt0170916,1,4
tt0170916,3,8
tt0170916,3,22
tt0170916,2,9
tt0170916,3,26
tt0170916,2,10
tt0170916,3,17
tt0170916,3,20
tt0170916,3,9
tt0170916,3,13
tt0170916,3,10
tt0170916,3,16
tt0170916,2,11
tt0170916,3,18
tt0170916,2,8
tt0170916,1,10
tt0170916,2,2
tt0170916,2,13
tt0170916,3,24
tt0170916,1,7
tt0170916,1,1
tt0170916,3,2
tt0170916,3,3
tt0170916,2,6
tt0220222,1,4
tt0220222,1,2
tt0220222,1,5
tt0220222,1,3
tt0088508,1,1
tt0088508,1,4
tt0125616,NULL,NULL
tt0059980,1,16
tt0059980,1,7
tt0059980,1,8
tt0059980,1,3
tt0111941,1,3
tt0111941,1,9
tt0111941,1,2
tt0111941,1,5
tt0111941,1,10
tt0111941,1,8
tt0111941,1,11
tt0111941,1,6
tt0111941,1,12
tt0111941,1,1
tt0111941,1,7
tt0111941,1,4
tt0086696,1,4
tt0086696,1,8
tt0086696,2,2
tt0086696,2,3
tt0086696,1,5
tt0086696,1,3
tt0086696,2,13
tt0086696,2,14
tt0086696,2,8
tt0086696,2,15
tt0450215,2,3
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0406410,NULL,NULL
tt0480779,1,7
tt0480779,1,6
tt0480779,1,4
tt0480779,1,2
tt0480779,1,3
tt0480779,1,5
tt0480779,1,1
tt0101084,2,7
tt0045385,4,3
tt0045385,4,17
tt0045385,2,22
tt0045385,4,27
tt0045385,1,19
tt0045385,4,19
tt0045385,1,20
tt0045385,4,26
tt0045385,4,14
tt0045385,1,14
tt0045385,3,41
tt0045385,4,32
tt0045385,4,10
tt0045385,3,38
tt0045385,3,12
tt0045385,5,7
tt0045385,4,7
tt0045385,1,12
tt0045385,1,5
tt0045385,2,36
tt0045385,3,34
tt0045385,3,5
tt0045385,4,16
tt0045385,3,32
tt0045385,1,13
tt0045385,2,3
tt0045385,2,37
tt0045385,4,9
tt0045385,4,2
tt0045385,4,33
tt0045385,1,10
tt0045385,4,4
tt0045385,5,8
tt0045385,3,17
tt0045385,4,12
tt0045385,2,26
tt0045385,2,11
tt0045385,2,18
tt0045385,1,3
tt0045385,1,7
tt0045385,1,25
tt0045385,3,2
tt0045385,4,30
tt0045385,2,4
tt0045385,3,1
tt0045385,4,22
tt0045385,4,24
tt0045385,1,30
tt0045385,1,18
tt0045385,2,23
tt0045385,5,6
tt0045385,2,35
tt0045385,2,8
tt0045385,2,33
tt0045385,4,23
tt0045385,2,30
tt0045385,2,29
tt0045385,3,4
