tconst,numVotes,averageRating
tt0134978,5,8.6
tt0134979,25,5.8
tt0134981,74,8.1
tt0134983,15242,4.8
tt0134985,71,7
tt0134987,12,5.6
tt0134988,263,7
tt0134989,59,4.5
tt0134990,50,6.2
tt0134991,11,5.7
tt0134992,5,7.4
tt0134993,129,5.4
tt0134994,8,4.6
tt0134997,72,6.9
tt0134999,9,3.9
tt0135000,179,5.4
tt0135003,17,6.2
tt0135005,104,7.1
tt0135007,5999,7.5
tt0135008,56,5.9
tt0135011,131,8.1
tt0135012,6,7.5
tt0135013,15,6.9
tt0135014,24,5.1
tt0135016,5,5
tt0135017,221,6.2
tt0135018,54,5
tt0135019,16,7
tt0135021,13,8.7
tt0135022,12,5.8
tt0135024,2867,5.4
tt0135026,151,6.5
tt0135029,5,5.8
tt0135031,61,7.1
tt0135032,100,7.5
tt0135033,1020,7.4
tt0135035,62,5.2
tt0135036,28,4.6
tt0135037,1154,6.8
tt0135043,145,7.1
tt0135047,23,4.7
tt0135049,139,5.4
tt0135052,43,7.9
tt0135055,54,4.3
tt0135057,5,8.8
tt0135059,9,8.6
tt0135060,6,7.2
tt0135062,11,7.6
tt0135064,24,8
tt0135066,55,7.4
tt0135067,48,7.9
tt0135070,18,3.7
tt0135071,26,3.5
tt0135075,8,7.2
tt0135078,21,6.7
tt0135079,23,6.7
tt0135080,24,7.6
tt0135081,39,7.2
tt0135083,14,6.8
tt0135084,7,8.1
tt0135086,386,7.6
tt0135087,21,6.7
tt0135088,10,7.1
tt0135090,13,5.6
tt0135092,16,5.4
tt0135093,60,7.9
tt0135094,37,7.8
tt0135095,2133,9.2
tt0135096,1481,9.1
tt0135097,454,8.1
tt0135099,11,6.2
tt0135100,13,5.8
tt0135101,9,6.4
tt0135102,8,7.9
tt0135103,102,6.8
tt0135104,264,8
tt0135105,20,7.5
tt0135107,14,8.9
tt0135108,5,6.8
tt0135110,328,8.7
tt0135111,9,6.4
tt0135112,24,5.8
tt0135113,28,6.8
tt0135114,1968,7.6
tt0135115,15,7.7
tt0135117,14,8
tt0135118,14,7.4
tt0135120,6,5.3
tt0135122,710,6.3
tt0135123,85,6.9
tt0135124,272,4.3
tt0135125,52,5.9
tt0135128,5,8
tt0135129,43,7.6
tt0135130,864,3.3
tt0135133,9,5.2
tt0135134,78,7.4
tt0135136,71,7.7
tt0135137,13,7.4
tt0135140,78,5.4
tt0135141,14,3.1
tt0135145,40,6.7
tt0135147,11,6.7
tt0135149,17,4.3
tt0135150,36,5.5
tt0135155,351,7
tt0135157,125,6.8
tt0135158,28,6.3
tt0135160,8,7.6
tt0135161,237,5
tt0135163,84,6.7
tt0135164,161,4.4
tt0135165,735,3.6
tt0135166,551,7.3
tt0135167,57,5.4
tt0135168,27,7.5
tt0135169,82,6.4
tt0135171,26,5
tt0135172,5,5.6
tt0135173,73,5.9
tt0135175,33,5.1
tt0135178,6,5.8
tt0135179,1060,6.7
tt0135180,887,6.8
tt0135182,12,6
tt0135183,7,3.9
tt0135185,25,7.3
tt0135187,465,7.3
tt0135188,11,6.6
tt0135189,10,6.1
tt0135190,9,7
tt0135191,8,6.4
tt0135192,24,7.5
tt0135194,5,8
tt0135197,14,3.9
tt0135201,7,8
tt0135202,13,5.2
tt0135204,94,6.4
tt0135207,14,5.8
tt0135212,28,6.9
tt0135214,10,6.1
tt0135215,8,4.5
tt0135216,10,7.5
tt0135218,15,6.3
tt0135219,15,7
tt0135221,8,5.2
tt0135222,5,5.4
tt0135225,5,5.8
tt0135227,5,6.8
tt0135228,5,7
tt0135229,5,6.4
tt0135235,17,6.3
tt0135236,11,4.6
tt0135240,19,7.2
tt0135241,5,4.2
tt0135244,7,4.6
tt0135247,6,7.7
tt0135248,7,6.1
tt0135251,13,7.3
tt0135252,15,6.1
tt0135253,5,4.6
tt0135261,9,6.7
tt0135269,10,6.9
tt0135270,207,5
tt0135275,12,6.3
tt0135279,18,4.3
tt0135280,46,7.7
tt0135281,8,7.6
tt0135287,5,6
tt0135290,10,6.8
tt0135293,11,6.7
tt0135297,17,3.5
tt0135311,5,6
tt0135313,47,7.9
tt0135315,7,3.7
tt0135316,160,5.8
tt0135320,10,8
tt0135322,22,7.1
tt0135326,7,5.7
tt0135327,10,8.7
tt0135329,15,4.7
tt0135331,5,5.6
tt0135335,18,5.7
tt0135345,5,6
tt0135354,5,5.6
tt0135359,32,5.5
tt0135360,8,7.2
tt0135361,11,5.6
tt0135362,75,2.1
tt0135363,37,5.2
tt0135364,7,6.9
tt0135367,24,5.5
tt0135368,5,4.2
tt0135369,22,7.3
tt0135375,21,5.9
tt0135379,6,6.8
tt0135380,17,5.1
tt0135382,5,4.6
tt0135392,144,6.8
tt0135393,42,5.3
tt0135394,52,5.6
tt0135398,123,6.1
tt0135399,47,7.1
tt0135400,5,5.8
tt0135403,24,6
tt0135406,61,5.4
tt0135407,16,5.8
tt0135408,10,7.4
tt0135409,18,3.2
tt0135411,8,4.9
tt0135412,136,6
tt0135414,10,6.9
tt0135415,172,6.4
tt0135417,110,7.2
tt0135418,7,5.4
tt0135426,10,5.8
tt0135427,260,5.5
tt0135431,32,6.6
tt0135432,38,7.7
tt0135433,10,4.3
tt0135435,45,6.1
tt0135436,32,5.7
tt0135437,29,6.1
tt0135439,33,6
tt0135442,30,5.7
tt0135444,57,4.5
tt0135452,13,8.1
tt0135453,1561,7.1
tt0135465,373,2.5
tt0135467,202,6.5
tt0135468,10,5.6
tt0135470,249,4
tt0135475,12,4.9
tt0135477,228,6.6
tt0135481,38,7.1
tt0135482,39,7
tt0135484,40,6.1
tt0135492,293,7.2
tt0135493,29,4.6
tt0135494,27,5.9
tt0135496,104,7.5
tt0135497,9,5.3
tt0135498,6,8
tt0135501,24,6
tt0135502,7,6.6
tt0135504,11,7.5
tt0135505,52,7.2
tt0135506,8,5.2
tt0135509,914,5.9
tt0135510,71,5.9
tt0135511,273,4.1
tt0135512,340,7.1
tt0135514,17,4.8
tt0135515,218,4.5
tt0135519,731,7.5
tt0135520,467,6.8
tt0135523,38,6.7
tt0135526,136,6.1
tt0135529,49,5
tt0135530,14,5.4
tt0135534,172,7.3
tt0135537,6,8.5
tt0135539,15,5.1
tt0135540,59,5.6
tt0135542,5,4.8
tt0135544,9,7.3
tt0135548,327,5.9
tt0135549,9,7.2
tt0135550,20,4.7
tt0135553,11,5.5
tt0135554,12,5.7
tt0135558,478,2.3
tt0135560,40,5.1
tt0135561,19,6.4
tt0135563,9,6.1
tt0135564,7,8.9
tt0135566,7,6.3
tt0135567,11,5.2
tt0135568,10,6.8
tt0135571,650,7
tt0135572,59,7.4
tt0135573,385,7.5
tt0135577,74,5.3
tt0135583,5,6.4
tt0135584,6,5.7
tt0135585,17,7.1
tt0135586,244,7.4
tt0135589,8,3.8
tt0135591,41,6.9
tt0135599,22,4.6
tt0135605,33,7.4
tt0135608,119,5.9
tt0135609,16,6.6
tt0135613,23,7.3
tt0135616,43,7
tt0135618,33,6.3
tt0135619,39,7
tt0135620,5,5.2
tt0135621,203,4.7
tt0135623,122,5.5
tt0135625,665,7.9
tt0135628,83,7.4
tt0135630,36,5.9
tt0135631,805,6.4
tt0135633,11,4.5
tt0135636,1649,8
tt0135639,247,7.3
tt0135640,98,7.9
tt0135641,825,5.6
tt0135642,7,8.4
tt0135644,20,7.3
tt0135646,7,5.3
tt0135647,54,7.6
tt0135650,35,7.6
tt0135651,10,7.5
tt0135652,119,6.4
tt0135654,93,7.7
tt0135657,6,7.8
tt0135658,44,6
tt0135659,16690,7.4
tt0135663,58,7
tt0135664,22,6.3
tt0135666,131,4.7
tt0135667,103,6.3
tt0135672,593,5.6
tt0135673,1049,7.5
tt0135674,93,6.2
tt0135675,5,6.8
tt0135676,21,5
tt0135677,8,5.4
tt0135679,47,6.8
tt0135680,14,6.6
tt0135685,7,5.3
tt0135686,427,6.3
tt0135687,9,4.4
tt0135688,9,3.6
tt0135689,44,6
tt0135690,609,6.1
tt0135693,49,7.1
tt0135694,92,5.8
tt0135696,2204,7.6
tt0135697,15,6.1
tt0135699,7,6.1
tt0135701,9,8.6
tt0135702,42,6.5
tt0135706,5446,7.2
tt0135707,286,6.5
tt0135708,77,6.7
tt0135712,7,3.3
tt0135714,25,7.3
tt0135715,70,5.6
tt0135716,125,4.9
tt0135717,282,7.3
tt0135718,9,6.4
tt0135720,58,8.3
tt0135721,29,6.6
tt0135723,7,6.1
tt0135724,8,7.6
tt0135727,336,7.7
tt0135729,88,8.5
tt0135730,12,8.2
tt0135731,27,7.7
tt0135732,12,7.4
tt0135733,1630,8.8
tt0135734,26,6.7
tt0135735,136,6.3
tt0135736,241,6.3
tt0135737,26,7.7
tt0135738,266,7.9
tt0135739,7,5.9
tt0135740,102,7.1
tt0135741,34,3.6
tt0135746,22,5.7
tt0135749,62,5.6
tt0135750,27,4.9
tt0135751,19,6.8
tt0135754,47,5.8
tt0135755,6,4.2
tt0135756,636,6.4
tt0135757,125,6.6
tt0135767,165,5.6
tt0135769,22,4.6
tt0135770,49,5.3
tt0135771,11,4.6
tt0135772,6,5.8
tt0135774,228,5.4
tt0135775,6,6.7
tt0135776,6,6.8
tt0135780,64,7.2
tt0135785,53,5.8
tt0135788,13,3.9
tt0135789,22,7.2
tt0135790,7991,7.6
tt0135791,54,5.8
tt0135793,21,6.4
tt0135794,29,7.1
tt0135796,8,6.2
tt0135804,174,6.2
tt0135805,46,5.9
tt0135807,335,5.8
tt0135811,35,4.3
tt0135812,30,5.5
tt0135816,5,6.8
tt0135818,5,3.8
tt0135819,80,8.3
tt0135825,119,4.7
tt0135826,15,4.4
tt0135830,15,5.2
tt0135831,264,3.9
tt0135832,14,6.5
tt0135834,67,7.5
tt0135835,21,5
tt0135836,10,5.9
tt0135837,14,6.4
tt0135838,38,7.3
tt0135839,10,5.1
tt0135841,11,4.7
tt0135843,7,8.7
tt0135844,8,6.2
tt0135848,92,8.2
tt0135850,7,4.7
tt0135853,7,6.9
tt0135861,12,5.2
tt0135871,17,6.5
tt0135872,6,7.5
tt0135874,22,4.1
tt0135876,13,6.2
tt0135880,9,7.2
tt0135881,9,6.2
tt0135882,5,8.4
tt0135888,10,5.7
tt0135890,6,4.3
tt0135896,12,7.2
tt0135898,8,3
tt0135899,7,7.3
tt0135904,5,9
tt0135908,12,7.3
tt0135910,10,8.3
tt0135911,11,4.4
tt0135917,5,6.2
tt0135918,10,4.9
tt0135919,8,6.1
tt0135920,69,7.8
tt0135921,21,5.7
tt0135927,11,6.6
tt0135930,35,6.6
tt0135933,212,3.9
tt0135936,7,6.6
tt0135941,6,6.3
tt0135943,18,5.9
tt0135945,9,3.6
tt0135947,20,6.5
tt0135950,8,7.6
tt0135951,17,5
tt0135952,20,6.9
tt0135954,7,5.1
tt0135966,38,6.8
tt0135976,38,7.1
tt0135977,5,7
tt0135978,15,4.6
tt0135984,23,5.1
tt0135986,9,5.4
tt0135991,109,4.5
tt0135994,5,8.6
tt0135995,12,8.9
tt0135996,6,6
tt0135997,223,4.4
tt0136006,7,7.4
tt0136011,6,4.3
tt0136012,5,8.4
tt0136013,13,4.7
tt0136015,7,6
tt0136018,14,7.6
tt0136024,7,7.7
tt0136028,5,5.8
tt0136033,12,6.5
tt0136037,21,6.5
tt0136038,9,5.9
tt0136043,10,7.5
tt0136044,13,7.9
tt0136045,13,7.7
tt0136052,8,6.2
tt0136059,6,2.5
tt0136073,5,7
tt0136076,18,7.5
tt0136079,13,5.6
tt0136080,5,7.2
tt0136086,23,4.5
tt0136095,6,5.3
tt0136096,12,6.2
tt0136099,217,6.7
tt0136100,21,6
tt0136115,8,8
tt0136116,5,6.6
tt0136117,5,7.2
tt0136118,19,5.2
tt0136123,21,5.9
tt0136128,16,4.2
tt0136129,10,5.2
tt0136131,7,6.9
tt0136132,28,7.1
tt0136133,42,5.3
tt0136134,30,3.1
tt0136136,102,7.2
tt0136139,22,5.7
tt0136147,5,4.6
tt0136148,5,5.2
tt0136153,1749,4.8
tt0136156,7,6.6
tt0136162,5,6.2
tt0136163,6,6.2
tt0136166,37,3.4
tt0136169,17,4.8
tt0136171,19,4.7
tt0136173,14,6.4
tt0136185,8,3.4
tt0136191,6,7.3
tt0136193,92,5.8
tt0136196,34,7.5
tt0136197,5,2.8
tt0136198,29,5.5
tt0136199,702,7.1
tt0136200,8,7.6
tt0136201,47,6.9
tt0136204,33,7.2
tt0136208,36,7
tt0136209,13,6.1
tt0136211,282,6.3
tt0136217,298,5.3
tt0136219,154,5.8
tt0136222,10,4.8
tt0136223,6,4
tt0136225,245,7.6
tt0136227,9,7.4
tt0136228,48,7.5
tt0136230,24,8.1
tt0136236,58,3.6
tt0136238,28,6.8
tt0136242,386,6.5
tt0136244,5725,6.1
tt0136253,6,6.8
tt0136257,6,2.8
tt0136258,7,6.7
tt0136261,19,7.8
tt0136263,51,5.8
tt0136270,7,4
tt0136277,11,8
tt0136280,24,4.5
tt0136281,5,6.2
tt0136284,352,6.9
tt0136289,25,7.7
tt0136291,8,7.4
tt0136296,8,6.2
tt0136307,9,5.9
tt0136309,21,7.1
tt0136313,10,6
tt0136316,13,6.2
tt0136317,6,5.5
tt0136320,285,7.4
tt0136324,11,6.1
tt0136325,21,6.4
tt0136327,8,5.9
tt0136328,14,6.1
tt0136337,9,5.7
tt0136344,51,6.2
tt0136345,9,7.1
tt0136346,161,5.9
tt0136347,5,6.4
tt0136349,44,4.7
tt0136350,25,4.2
tt0136352,6722,6.3
tt0136356,200,6.4
tt0136361,21,3.5
tt0136362,14,2.6
tt0136365,32,8.1
tt0136374,51,8.3
tt0136376,357,5.7
tt0136383,15,8.3
tt0136387,9,4.6
tt0136393,63,7.6
tt0136394,17,4.4
tt0136397,108,7.3
tt0136399,108,7.3
tt0136403,38,3.7
tt0136406,29,4.7
tt0136407,10,6.9
tt0136408,24,7.7
tt0136409,26,4
tt0136413,109,5.7
tt0136414,206,6.6
tt0136415,98,8.4
tt0136416,61,5.9
tt0136419,10,7
tt0136423,585,7.3
tt0136425,174,6.4
tt0136430,7,7.3
tt0136431,6,7.7
tt0136432,54,7.5
tt0136436,371,3.8
tt0136437,22,5.8
tt0136438,14,6.1
tt0136439,269,8.2
tt0136440,442,6.5
tt0136444,30,7.3
tt0136447,7,7.3
tt0136452,6,6.5
tt0136454,166,7
tt0136455,35,8.5
tt0136456,191,5.5
tt0136457,34,6.9
tt0136459,22,6.6
tt0136460,17,8.2
tt0136461,270,7.2
tt0136464,35,6.2
tt0136465,394,4.7
tt0136468,25,4.2
tt0136470,11,6
tt0136471,99,6.5
tt0136474,18,6.3
tt0136478,351,7.6
tt0136481,55,6.2
tt0136484,5,5
tt0136490,47,7.8
tt0136491,494,7.7
tt0136492,30,5.2
tt0136494,52,7.5
tt0136496,10,6.6
tt0136497,266,4.8
tt0136499,10,7.4
tt0136500,46,5.8
tt0136501,11,4.2
tt0136514,7,2.6
tt0136515,9,7.3
tt0136516,7,4.6
tt0136517,64,4
tt0136523,155,6.7
tt0136524,21,7.1
tt0136527,124,7.5
tt0136529,17,5.1
tt0136531,14,5.9
tt0136534,7,5.7
tt0136535,985,6.5
tt0136536,28,6.3
tt0136539,8,6.6
tt0136544,5,5.6
tt0136545,5,7.2
tt0136546,159,5.8
tt0136549,11,7.1
tt0136551,717,6.8
tt0136554,13,6.2
tt0136556,92,7
tt0136559,385,6.3
tt0136560,40,5.3
tt0136561,24,3.4
tt0136562,8,7.9
tt0136566,6,7.3
tt0136570,7,7.6
tt0136575,13,6.4
tt0136576,7,8.1
tt0136577,22,4.4
tt0136578,5,6.8
tt0136579,20,5.6
tt0136581,7,5.4
tt0136583,34,7.1
tt0136584,7,7.4
tt0136595,25,6
tt0136603,40,7.7
tt0136604,35,6.8
tt0136605,239,5.2
tt0136612,193,7.1
tt0136614,13,6
tt0136617,31,6.4
tt0136618,39,6.2
tt0136619,16,6.8
tt0136620,6,7.5
tt0136624,418,7
tt0136632,9,5.4
tt0136634,1056,7.2
tt0136635,26,7
tt0136637,77,8.6
tt0136638,584,6.2
tt0136639,406,6.8
tt0136640,103,7.7
tt0136641,10,7.4
tt0136642,76,7.5
tt0136643,373,7.8
tt0136646,882,6.9
tt0136648,6,8.7
tt0136649,91,8
tt0136650,958,8.7
tt0136651,17,6.7
tt0136652,50,5.9
tt0136655,433,7.6
tt0136658,2957,6.9
tt0136659,10,8.3
tt0136660,33,8.5
tt0136661,33,8
tt0136662,61,7.9
tt0136664,6,6.8
tt0136666,23,4.7
tt0136668,1853,8.4
tt0136670,27,8.5
tt0136671,29,6.7
tt0136672,69,7.7
tt0136676,9,6.4
tt0136677,32,6
tt0136678,7,6.3
tt0136680,153,4.9
tt0136682,64,7.7
tt0136683,172,2.1
tt0136684,13,5.9
tt0136685,26,4.8
tt0136686,26,6.4
tt0136688,32,8.1
tt0136690,50,6.5
tt0136691,82,6.8
tt0136694,1305,7
tt0136696,41,6.2
tt0136700,14,5.6
tt0136702,56,6.9
tt0136703,15,6.1
tt0136704,10,7.7
tt0136705,24,6.7
tt0136707,16,7.7
tt0136708,50,6.9
tt0136709,13,7.5
tt0136710,23,6.1
tt0136712,32,5.2
tt0136713,196,7.9
tt0136716,9,8.3
tt0136719,8,5.2
tt0136720,9,5.9
tt0136721,20,5.6
tt0136727,5,5.8
tt0136728,23,7.1
tt0136729,33,6
tt0136732,69,5.2
tt0136734,6,5.5
tt0136735,368,3.4
tt0136737,18,6.6
tt0136743,40,7.9
tt0136746,20,5.8
tt0136747,32,6.9
tt0136748,84,6.4
tt0136752,74,5.8
tt0136753,43,6.5
tt0136754,8,7.5
tt0136755,1029,6.8
tt0136756,35,6.8
tt0136757,5,9.2
tt0136758,229,5.9
tt0136759,264,6.6
tt0136765,9,7.7
tt0136768,236,6.4
tt0136770,5,6.6
tt0136773,93,6.9
tt0136774,73,4.5
tt0136775,8,8.9
tt0136776,29,5
tt0136779,7,6
tt0136780,257,6.4
tt0136785,163,3.7
tt0136787,10,4.8
tt0136791,23,7.1
tt0136794,17,4.9
tt0136795,18,6.8
tt0136797,10,4.3
tt0136798,25,4.9
tt0136802,11,5.5
tt0136806,10,6.2
tt0136810,11,5.5
tt0136814,7,5.3
tt0136815,8,4
tt0136816,6,8.7
tt0136820,17,5.6
tt0136823,12,6.1
tt0136825,14,8.2
tt0136826,7,7.6
tt0136827,17,4.5
tt0136828,20,5.8
tt0136829,8,5.1
tt0136834,7,6.7
tt0136835,6,6.8
tt0136844,77,6.6
tt0136846,14,4.5
tt0136851,5,4.2
tt0136852,12,5.9
tt0136856,28,4.1
tt0136860,6,7.8
tt0136861,54,7.5
tt0136864,19,6.2
tt0136865,8,8.4
tt0136866,103,6.1
tt0136867,13,6.2
tt0136868,24,6.5
tt0136871,16,4.9
tt0136873,7,3.4
tt0136874,8,6.5
tt0136878,5,7.2
tt0136884,18,6.1
tt0136889,6,6
tt0136891,5,9.6
tt0136895,6,8.5
tt0136896,10,6.8
tt0136904,9,5.9
tt0136907,7,6.6
tt0136909,22,7.1
tt0136912,9,5.2
tt0136919,24,7.1
tt0136920,22,6.6
tt0136922,26,6.6
tt0136928,26,6.8
tt0136930,31,5.7
tt0136940,12,6.4
tt0136948,6,6.5
tt0136955,79,5.2
tt0136960,8,7.5
tt0136963,42,6.6
tt0136964,245,4.2
tt0136966,13,4.8
tt0136967,95,6.9
tt0136970,7,7.4
tt0136972,89,6.3
tt0136975,14,6.1
tt0136976,86,8.5
tt0136977,16,5.3
tt0136978,15,5.9
tt0136979,46,4.9
tt0136980,18,5.3
tt0136981,23,7.4
tt0136982,53,7
tt0136983,178,6.3
tt0136986,11,7
tt0136987,103,6.9
tt0136989,5,8.4
tt0136990,47,8.1
tt0136991,24,6.5
tt0136992,5,10
tt0136993,8,7.4
tt0136997,553,7
tt0136998,41,7.1
tt0136999,37,6.7
tt0137000,458,6.6
tt0137001,7,6
tt0137003,184,6.9
tt0137004,63,6.3
tt0137006,173,5.5
tt0137007,58,7.5
tt0137009,13,7.2
tt0137016,71,6
tt0137018,12,4.6
tt0137021,7,6.1
tt0137025,7,8
tt0137027,17,4.8
tt0137028,7,4.4
tt0137029,20,5.8
tt0137030,36,5.9
tt0137031,32,5.9
tt0137033,87,5.5
tt0137034,165,7.3
tt0137035,5,8
tt0137036,97,6.6
tt0137037,42,6.3
tt0137039,29,7.1
tt0137041,117,5.1
tt0137042,20,5
tt0137043,26,6.4
tt0137044,68,6.8
tt0137045,26,6.3
tt0137047,8,6.5
tt0137048,101,7
tt0137049,7,5.1
tt0137050,26,5.4
tt0137051,18,7.3
tt0137055,6,7.7
tt0137058,15,7
tt0137059,14,7.8
tt0137061,19,7.6
tt0137064,8,7.8
tt0137068,23,5.9
tt0137071,21,5.8
tt0137077,100,7.5
tt0137079,1115,6.3
tt0137081,8,5.9
tt0137085,6,8.5
tt0137086,10,6.9
tt0137087,193,6.6
tt0137089,24,8.4
tt0137090,88,6.5
tt0137094,375,3.7
tt0137098,33,7.6
tt0137099,5,8.6
tt0137100,1734,5.7
tt0137105,23,5.7
tt0137115,28,7.7
tt0137116,76,5.1
tt0137118,16,5.8
tt0137119,24,6.9
tt0137126,25,7.6
tt0137129,6,7.5
tt0137133,39,8.5
tt0137135,28,7.4
tt0137137,75,7.6
tt0137140,6,8.2
tt0137141,49,6.3
tt0137142,130,4.7
tt0137146,257,6
tt0137148,116,3.3
tt0137149,197,7.7
tt0137154,35,7.1
tt0137156,196,5.7
tt0137159,7,7.7
tt0137162,83,7.5
tt0137163,13,5.3
tt0137164,30,7.6
tt0137166,42,6.6
tt0137167,12,5.9
tt0137168,14,7.1
tt0137169,35,6.9
tt0137170,14,6.9
tt0137171,15,6.9
tt0137172,19,7.1
tt0137173,14,6.7
tt0137174,15,6
tt0137176,6,6
tt0137178,7,5.9
tt0137179,12,5.6
tt0137180,54,4.1
tt0137183,29,7.4
tt0137186,18,8.4
tt0137187,126,7.5
tt0137190,45,7.2
tt0137191,35,5.6
tt0137193,10,4.8
tt0137195,228,6.2
tt0137196,6,6.5
tt0137197,68,7.7
tt0137198,5,7.4
tt0137200,36,7.4
tt0137201,1828,5.8
tt0137203,33,7.2
tt0137204,19,7.3
tt0137205,8,7.4
tt0137207,43,6.3
tt0137209,10,7
tt0137210,19,8.4
tt0137212,692,4.7
tt0137215,5,9.4
tt0137217,8,7.2
tt0137219,76,7.6
tt0137221,14,7.1
tt0137222,5,8.6
tt0137223,5,8.2
tt0137224,68,4.8
tt0137226,1350,8
tt0137228,31,5.8
tt0137229,42,6
tt0137230,25,7.7
tt0137234,10,6.2
tt0137240,26,6.3
tt0137247,20,7.5
tt0137251,117,7.2
tt0137253,47,6.6
tt0137254,19,4.8
tt0137255,7,6.6
tt0137257,23,7
tt0137258,77,6.6
tt0137259,46,6
tt0137261,39,7
tt0137262,30,7
tt0137263,5,8
tt0137265,25,4.8
tt0137268,31,5.1
tt0137277,15,7
tt0137278,79,7.2
tt0137279,892,7.2
tt0137280,14,8
tt0137282,7,8.4
tt0137283,29,6.2
tt0137284,41,5.2
tt0137287,83,7.8
tt0137288,37,4.2
tt0137290,61,4.2
tt0137291,159,5.7
tt0137292,19,6.6
tt0137294,83,8.7
tt0137296,67,6.9
tt0137297,29,6.5
tt0137299,144,7.4
tt0137301,6,6.2
tt0137302,173,7.2
tt0137304,32,5.7
tt0137305,842,8.4
tt0137307,7,6.3
tt0137310,21,8.1
tt0137311,108,5.1
tt0137313,188,5.6
tt0137314,84,7.2
tt0137315,270,8.1
tt0137316,159,6.8
tt0137317,11,7.5
tt0137319,16,7.2
tt0137320,370,7.9
tt0137322,7,5.7
tt0137323,104,4
tt0137324,20,5.6
tt0137325,20,8.2
tt0137327,5,6.8
tt0137328,90,6.9
tt0137330,13990,7.4
tt0137331,21,7.8
tt0137334,31,7.8
tt0137335,396,8.1
tt0137337,13,5.3
tt0137338,13417,5.9
tt0137341,55,7.5
tt0137343,18,7.9
tt0137344,137,6.9
tt0137346,46,6.3
tt0137348,44,8.2
tt0137349,53,6.4
tt0137355,155,7.5
tt0137358,43,7.2
tt0137361,276,7.5
tt0137362,120,6.8
tt0137363,72806,7.2
tt0137371,13,5.5
tt0137376,139,7.1
tt0137378,15,8.9
tt0137381,8,4
tt0137382,89,7.9
tt0137383,7,4.3
tt0137385,8,8
tt0137386,3348,7
tt0137387,36,7.4
tt0137388,13,4.5
tt0137389,31,6.4
tt0137390,3474,8
tt0137392,72,4.1
tt0137393,13,4.2
tt0137394,41,4.8
tt0137396,133,7.1
tt0137397,23,1.7
tt0137401,1281,6.1
tt0137402,7,6.9
tt0137414,7,8.6
tt0137418,42,5.5
tt0137427,257,5.6
tt0137432,40,6.6
tt0137437,27,6.7
tt0137439,3434,7.6
tt0137442,26,7
tt0137443,14,5.1
tt0137446,7,7.4
tt0137449,15,5.2
tt0137451,8,1.9
tt0137452,208,2.4
tt0137455,95,7.4
tt0137457,134,7.1
tt0137458,167,4.8
tt0137459,154,7.5
tt0137464,6,6
tt0137466,26,7.3
tt0137470,8,5
tt0137471,11,7.5
tt0137476,5,6.4
tt0137483,40,6.9
tt0137486,16,6.1
tt0137494,92923,6.3
tt0137504,20,8
tt0137505,338,4.3
tt0137506,30,8.5
tt0137520,17,4.6
tt0137523,1475097,8.8
tt0137527,19,7.2
tt0137528,9,6
tt0137529,18,5.4
tt0137530,17,5.4
tt0137536,10,5.5
tt0137537,5,6
tt0137539,22,3.9
tt0137541,7,6.3
tt0137546,217,6.6
tt0137551,17,6.2
tt0137552,33,4.1
tt0137556,5,7.6
tt0137557,5,4.2
tt0137560,6,2.5
tt0137571,22,7.1
tt0137579,5,2.4
tt0137580,8,7.4
tt0137584,73,4.6
tt0137588,6,5.3
tt0137592,15,7.3
tt0137595,9,6.2
tt0137599,9,6
tt0137601,7,3.3
tt0137603,8,4.1
tt0137607,5,6.4
tt0137608,10,3.9
tt0137610,31,7.7
tt0137614,45,5.7
tt0137618,5,5.6
tt0137621,11,5.7
tt0137624,10,4.9
tt0137629,5,6.6
tt0137630,6,6.7
tt0137631,15,6.6
tt0137635,5,7.4
tt0137641,7,6.7
tt0137643,15,5.9
tt0137651,42,7.3
tt0137652,10,5.8
tt0137653,10,8
tt0137654,7,7.3
tt0137655,8,6.9
tt0137656,9,8.1
tt0137657,8,7.2
tt0137658,6,6.5
tt0137659,5,7.8
tt0137660,6,7.3
tt0137664,10,4.6
tt0137665,10,7.1
tt0137668,14,5.4
tt0137673,6,6.5
tt0137676,6,4.8
tt0137679,23,5.4
tt0137680,29,7.1
tt0137682,18,6.1
tt0137685,56,6.9
tt0137694,16,6.1
tt0137696,14,6.5
tt0137703,14,6.6
tt0137704,30,6.1
tt0137706,50,5.1
tt0137707,8,3.5
tt0137708,49,3.4
tt0137712,13,6
tt0137715,8,7.6
tt0137717,27,5.9
tt0137720,30,7
tt0137724,14,7.9
tt0137726,9,6.2
tt0137728,7,6.9
tt0137729,6,5.7
tt0137736,7,7.6
tt0137740,47,5.3
tt0137743,11,6.7
tt0137745,11,5.1
tt0137755,8,5.9
tt0137758,10,6.8
tt0137762,5,5.4
tt0137766,13,5.8
tt0137767,5,6.6
tt0137768,10,7.4
tt0137770,10,6.8
tt0137774,10,3.7
tt0137784,49,5.3
tt0137788,7,7.3
tt0137792,26,4
tt0137795,27,5.1
tt0137797,32,6.6
tt0137798,13,5.2
tt0137799,1973,5.7
tt0137806,19,6.4
tt0137813,44,6
tt0137817,60,6.4
tt0137820,9,8.4
tt0137822,140,5.5
tt0137825,17,7.7
tt0137827,425,5.6
tt0137828,11,6.5
tt0137831,7,4.4
tt0137834,9,8
tt0137835,71,5.5
tt0137838,5,7.2
tt0137839,15,4.8
tt0137841,446,7.1
tt0137842,26,4.4
tt0137846,22,6.4
tt0137847,14,5.5
